KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
3062011,WIELKOPOLSKIE,KONIN,KONIN,LIAM,MĘŻCZYZNA,2
3062011,WIELKOPOLSKIE,KONIN,KONIN,MACIEJ,MĘŻCZYZNA,2
3062011,WIELKOPOLSKIE,KONIN,KONIN,MAKSYM,MĘŻCZYZNA,2
3062011,WIELKOPOLSKIE,KONIN,KONIN,MIESZKO,MĘŻCZYZNA,2
3062011,WIELKOPOLSKIE,KONIN,KONIN,REMIGIUSZ,MĘŻCZYZNA,2
3062011,WIELKOPOLSKIE,KONIN,KONIN,TADEUSZ,MĘŻCZYZNA,2
3062011,WIELKOPOLSKIE,KONIN,KONIN,WITOLD,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ZUZANNA,KOBIETA,24
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MARIA,KOBIETA,21
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,AMELIA,KOBIETA,20
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ZOFIA,KOBIETA,18
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,HELENA,KOBIETA,15
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LENA,KOBIETA,13
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MARCELINA,KOBIETA,12
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ANTONINA,KOBIETA,11
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,EMILIA,KOBIETA,11
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JULIA,KOBIETA,11
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MAJA,KOBIETA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,GABRIELA,KOBIETA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KLARA,KOBIETA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LAURA,KOBIETA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LILIANNA,KOBIETA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MIA,KOBIETA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,POLA,KOBIETA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ANIELA,KOBIETA,8
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,IGA,KOBIETA,8
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KORNELIA,KOBIETA,8
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,HANNA,KOBIETA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JAŚMINA,KOBIETA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NADIA,KOBIETA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ROZALIA,KOBIETA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ZOJA,KOBIETA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ALICJA,KOBIETA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LIWIA,KOBIETA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MICHALINA,KOBIETA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NELA,KOBIETA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NINA,KOBIETA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,WIKTORIA,KOBIETA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JAGODA,KOBIETA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LILIANA,KOBIETA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ŁUCJA,KOBIETA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NIKOLA,KOBIETA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,OLIWIA,KOBIETA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,AGATA,KOBIETA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ANASTAZJA,KOBIETA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BLANKA,KOBIETA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KAJA,KOBIETA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MATYLDA,KOBIETA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ADELINA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ALEKSANDRA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,AURELIA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ELIZA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,EVA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KAROLINA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MELISA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MILA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NEL,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,SARA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,SOFIA,KOBIETA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,APOLONIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,AURORA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BARBARA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BIANKA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,DARIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,EWELINA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,GLORIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,INES,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,IVANNA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JAGNA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LIDIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LILIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MAŁGORZATA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MILANA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NICOLE,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,OLIVIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,RÓŻA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,STEFANIA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,URSZULA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,WANDA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,WERONIKA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,YEVA,KOBIETA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LEON,MĘŻCZYZNA,25
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,STANISŁAW,MĘŻCZYZNA,25
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,IGNACY,MĘŻCZYZNA,21
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NIKODEM,MĘŻCZYZNA,20
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JAN,MĘŻCZYZNA,19
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,FRANCISZEK,MĘŻCZYZNA,18
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ANTONI,MĘŻCZYZNA,17
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ALEKSANDER,MĘŻCZYZNA,13
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MAKSYMILIAN,MĘŻCZYZNA,12
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,CEZARY,MĘŻCZYZNA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,FILIP,MĘŻCZYZNA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,GABRIEL,MĘŻCZYZNA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MARCEL,MĘŻCZYZNA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,OSKAR,MĘŻCZYZNA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,WOJCIECH,MĘŻCZYZNA,10
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JAKUB,MĘŻCZYZNA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JULIAN,MĘŻCZYZNA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MIKOŁAJ,MĘŻCZYZNA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,OLIWIER,MĘŻCZYZNA,9
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KACPER,MĘŻCZYZNA,8
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BRUNO,MĘŻCZYZNA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,TYMON,MĘŻCZYZNA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,TYMOTEUSZ,MĘŻCZYZNA,7
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,EMIL,MĘŻCZYZNA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,HUBERT,MĘŻCZYZNA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KRZYSZTOF,MĘŻCZYZNA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,WIKTOR,MĘŻCZYZNA,6
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ARTUR,MĘŻCZYZNA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BORYS,MĘŻCZYZNA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,FABIAN,MĘŻCZYZNA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,IGOR,MĘŻCZYZNA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MICHAŁ,MĘŻCZYZNA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,SZYMON,MĘŻCZYZNA,5
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,FELIKS,MĘŻCZYZNA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,JĘDRZEJ,MĘŻCZYZNA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MACIEJ,MĘŻCZYZNA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NATAN,MĘŻCZYZNA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,PIOTR,MĘŻCZYZNA,4
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ADAM,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ALAN,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ARTEM,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,DOMINIK,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,FLORIAN,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,HENRYK,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KAJETAN,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KAZIMIERZ,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KONSTANTY,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KUBA,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,LIAM,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MAKSYM,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MIESZKO,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,MILAN,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,OLIVIER,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,REMIGIUSZ,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,TADEUSZ,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,TEODOR,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,TOMASZ,MĘŻCZYZNA,3
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BARTOSZ,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,BOGDAN,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,DAMIAN,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,ERYK,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,IWO,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,KAROL,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,NICOLAS,MĘŻCZYZNA,2
3063011,WIELKOPOLSKIE,LESZNO,LESZNO,RYSZARD,MĘŻCZYZNA,2
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ZOFIA,KOBIETA,191
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,HELENA,KOBIETA,141
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MAJA,KOBIETA,121
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ZUZANNA,KOBIETA,118
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LAURA,KOBIETA,117
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ANTONINA,KOBIETA,109
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,POLA,KOBIETA,104
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,HANNA,KOBIETA,101
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARIA,KOBIETA,99
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JULIA,KOBIETA,98
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,OLIWIA,KOBIETA,95
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,EMILIA,KOBIETA,93
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ALICJA,KOBIETA,90
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,GABRIELA,KOBIETA,89
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AMELIA,KOBIETA,83
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ROZALIA,KOBIETA,82
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ŁUCJA,KOBIETA,80
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARCELINA,KOBIETA,80
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KLARA,KOBIETA,79
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,IGA,KOBIETA,70
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LILIANA,KOBIETA,68
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MICHALINA,KOBIETA,67
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,WIKTORIA,KOBIETA,65
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LENA,KOBIETA,64
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LILIANNA,KOBIETA,59
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NELA,KOBIETA,51
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ANNA,KOBIETA,50
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,WANDA,KOBIETA,49
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ALEKSANDRA,KOBIETA,47
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JAŚMINA,KOBIETA,47
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KORNELIA,KOBIETA,46
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JAGODA,KOBIETA,44
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ANIELA,KOBIETA,41
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MATYLDA,KOBIETA,41
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JAGNA,KOBIETA,40
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,BARBARA,KOBIETA,39
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NINA,KOBIETA,39
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ANASTAZJA,KOBIETA,38
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,GAJA,KOBIETA,38
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MIA,KOBIETA,38
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARIANNA,KOBIETA,37
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NADIA,KOBIETA,36
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,BLANKA,KOBIETA,33
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,STEFANIA,KOBIETA,33
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NEL,KOBIETA,32
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AURELIA,KOBIETA,30
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,RÓŻA,KOBIETA,29
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KAJA,KOBIETA,28
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ZOJA,KOBIETA,28
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LIWIA,KOBIETA,27
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,URSZULA,KOBIETA,27
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,FELICJA,KOBIETA,24
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,SARA,KOBIETA,24
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,WERONIKA,KOBIETA,23
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MELANIA,KOBIETA,22
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AGATA,KOBIETA,21
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,IDA,KOBIETA,21
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,SOFIIA,KOBIETA,21
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ADRIANNA,KOBIETA,20
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KAROLINA,KOBIETA,20
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,APOLONIA,KOBIETA,19
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JADWIGA,KOBIETA,19
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARTYNA,KOBIETA,19
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,SOFIA,KOBIETA,19
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,EMILIIA,KOBIETA,17
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ELIZA,KOBIETA,16
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NATALIA,KOBIETA,16
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,CELINA,KOBIETA,15
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARTA,KOBIETA,15
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NIKOLA,KOBIETA,15
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JOANNA,KOBIETA,14
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,BIANKA,KOBIETA,13
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,EVA,KOBIETA,13
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,IZABELA,KOBIETA,13
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,DIANA,KOBIETA,12
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,EMMA,KOBIETA,12
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JANINA,KOBIETA,12
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ADELINA,KOBIETA,11
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,RITA,KOBIETA,11
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,JÓZEFINA,KOBIETA,10
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KALINA,KOBIETA,10
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KRYSTYNA,KOBIETA,10
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MILANA,KOBIETA,10
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ELENA,KOBIETA,9
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,EWA,KOBIETA,9
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LEA,KOBIETA,9
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MAGDALENA,KOBIETA,9
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,SOLOMIIA,KOBIETA,9
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AURORA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,FLORENTYNA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KATARZYNA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LIDIA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MAŁGORZATA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NICOLE,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,OLIVIA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,TERESA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ZLATA,KOBIETA,8
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ADA,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,FRANCISZKA,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KIRA,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LETYCJA,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LUIZA,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MILENA,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NOEMI,KOBIETA,7
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ARINA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,DARIA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,DOMINIKA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KAMILA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KINGA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LARA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MALWINA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,NIKOL,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,OLGA,KOBIETA,6
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ALISA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AMELIIA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,CECYLIA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,DOROTA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,IDALIA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,IRENA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LILIA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LUCYNA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LUNA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MICHELLE,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MIIA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MILA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,YEVA,KOBIETA,5
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ADELA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ELŻBIETA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,EVELINA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,FAUSTYNA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,HANA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,KATERYNA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LIA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LILA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,LIVIA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARIIA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MARIKA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MELISA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MISHEL,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,MIYA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,PATRYCJA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,VERONIKA,KOBIETA,4
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ALINA,KOBIETA,3
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AMANDA,KOBIETA,3
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,AMINA,KOBIETA,3
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ANASTASIA,KOBIETA,3
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ANHELINA,KOBIETA,3
3064011,WIELKOPOLSKIE,POZNAŃ,POZNAŃ,ARIANA,KOBIETA,3
